"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"63","0.710307000","157.56.123.82","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","46504","TLSv1","310","Application Data"
"64","0.710341000","157.56.123.82","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","46504","TCP","66","https > 46504 [FIN, ACK] Seq=4763 Ack=600 Win=64623 Len=0 TSval=428920762 TSecr=5275822"
"65","0.710413000","10.50.63.61","Giga-Byt_59:c5:93","46504","157.56.123.82","Sonicwal_18:fb:1a","443","TCP","66","46504 > https [FIN, ACK] Seq=600 Ack=4764 Win=26064 Len=0 TSval=5275825 TSecr=428920762"
"66","0.723863000","157.56.123.82","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","46504","TCP","66","https > 46504 [ACK] Seq=4764 Ack=601 Win=64623 Len=0 TSval=428920764 TSecr=5275825"
"67","0.843200000","111.221.74.26","Sonicwal_18:fb:1a","40030","10.50.63.61","Giga-Byt_59:c5:93","44235","TCP","74","40030 > 44235 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=399275610 TSecr=5275778 WS=512"
"68","0.843247000","10.50.63.61","Giga-Byt_59:c5:93","44235","111.221.74.26","Sonicwal_18:fb:1a","40030","TCP","66","44235 > 40030 [ACK] Seq=1 Ack=1 Win=14720 Len=0 TSval=5275859 TSecr=399275610"
"69","0.890039000","10.50.63.61","Giga-Byt_59:c5:93","29610","129.67.1.1","Sonicwal_18:fb:1a","53","DNS","101","Standard query 0xe7ed  A DB3MSGR5010721.gateway.messenger.live.com"
"70","0.890644000","10.50.63.61","Giga-Byt_59:c5:93","44235","111.221.74.26","Sonicwal_18:fb:1a","40030","TCP","119","44235 > 40030 [PSH, ACK] Seq=1 Ack=1 Win=14720 Len=53 TSval=5275870 TSecr=399275610"
"71","0.891361000","129.67.1.1","Sonicwal_18:fb:1a","53","10.50.63.61","Giga-Byt_59:c5:93","29610","DNS","435","Standard query response 0xe7ed  A 157.56.126.41"
"72","1.001104000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","74","55709 > https [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=5275898 TSecr=0 WS=128"
"73","1.015389000","157.56.126.41","Sonicwal_18:fb:1a","443","10.50.63.61","Giga-Byt_59:c5:93","55709","TCP","70","https > 55709 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 SACK_PERM=1 TSval=427598375 TSecr=5275898"
"74","1.015446000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TCP","66","55709 > https [ACK] Seq=1 Ack=1 Win=14600 Len=0 TSval=5275902 TSecr=427598375"
"75","1.145482000","10.50.63.61","Giga-Byt_59:c5:93","60331","163.1.2.1","Sonicwal_18:fb:1a","53","DNS","76","Standard query 0x601a  A daisy.ubuntu.com"
"76","1.146758000","163.1.2.1","Sonicwal_18:fb:1a","53","10.50.63.61","Giga-Byt_59:c5:93","60331","DNS","220","Standard query response 0x601a  A 91.189.95.55 A 91.189.95.54"
"77","1.157296000","10.50.63.61","Giga-Byt_59:c5:93","55709","157.56.126.41","Sonicwal_18:fb:1a","443","TLSv1","128","Client Hello"
