"No.","Time","Source IP","Source HW","Source Port","Dest IP","Dest HW","Dest Port","Protocol","Length","Info"
"834","66.321552","23.20.23.147","fe:ff:ff:ff:ff:ff","39566","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"835","66.361406","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","39566","TCP","66","ssh > 39566 [ACK] Seq=1948 Ack=910 Win=16720 Len=0 TSval=5268798 TSecr=857584"
"836","68.073595","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","39566","SSHv2","134","Encrypted response packet len=68"
"837","68.075742","23.20.23.147","fe:ff:ff:ff:ff:ff","39566","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","39566 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=858023 TSecr=5269226"
"838","68.077966","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","39566","TCP","66","ssh > 39566 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5269227 TSecr=858023"
"839","68.079092","23.20.23.147","fe:ff:ff:ff:ff:ff","39566","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","39566 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=858024 TSecr=5269227"
"840","68.080348","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","58563 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=858024 TSecr=0 WS=16"
"841","68.080370","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","74","ssh > 58563 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5269227 TSecr=858024 WS=16"
"842","68.081889","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","58563 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=858024 TSecr=5269227"
"843","68.094084","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"844","68.095503","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","58563 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=858028 TSecr=5269231"
"845","68.096439","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"846","68.096468","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5269231 TSecr=858028"
"847","68.098593","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","SSHv2","1050","Server: Key Exchange Init"
"848","68.100648","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"849","68.137447","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5269242 TSecr=858029"
"850","68.139027","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"851","68.139045","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5269242 TSecr=858039"
"852","68.140952","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"853","68.146467","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"854","68.149003","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"855","68.154932","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"856","68.193382","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5269256 TSecr=858043"
"857","68.194924","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"858","68.194931","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5269256 TSecr=858053"
"859","68.194992","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","SSHv2","118","Encrypted response packet len=52"
"860","68.196957","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"861","68.233407","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [ACK] Seq=1948 Ack=910 Win=16720 Len=0 TSval=5269266 TSecr=858053"
"862","70.555368","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","SSHv2","134","Encrypted response packet len=68"
"863","70.557920","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","58563 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=858643 TSecr=5269846"
"864","70.560621","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","TCP","66","ssh > 58563 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5269847 TSecr=858643"
"865","70.562214","23.20.23.147","fe:ff:ff:ff:ff:ff","58563","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","58563 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=858644 TSecr=5269847"
"866","70.562614","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","49744 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=858644 TSecr=0 WS=16"
"867","70.562634","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","74","ssh > 49744 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5269848 TSecr=858644 WS=16"
"868","70.564070","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49744 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=858645 TSecr=5269848"
"869","70.576938","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"870","70.578682","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49744 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=858648 TSecr=5269851"
"871","70.579227","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"872","70.579257","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5269852 TSecr=858649"
"873","70.581531","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","SSHv2","1050","Server: Key Exchange Init"
"874","70.584256","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"875","70.621380","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5269863 TSecr=858650"
"876","70.622956","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"877","70.622967","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5269863 TSecr=858660"
"878","70.624720","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"879","70.630126","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"880","70.633067","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"881","70.638738","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"882","70.677413","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5269877 TSecr=858664"
"883","70.679009","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"884","70.679064","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5269877 TSecr=858674"
"885","70.679335","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","SSHv2","118","Encrypted response packet len=52"
"886","70.681593","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","150","Encrypted request packet len=84"
"887","70.721397","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [ACK] Seq=1948 Ack=910 Win=16720 Len=0 TSval=5269888 TSecr=858674"
"888","72.649877","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","SSHv2","134","Encrypted response packet len=68"
"889","72.652090","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49744 > ssh [FIN, ACK] Seq=910 Ack=2016 Win=20512 Len=0 TSval=859167 TSecr=5270370"
"890","72.654158","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","TCP","66","ssh > 49744 [FIN, ACK] Seq=2016 Ack=911 Win=16720 Len=0 TSval=5270371 TSecr=859167"
"891","72.655654","23.20.23.147","fe:ff:ff:ff:ff:ff","49744","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","49744 > ssh [ACK] Seq=911 Ack=2017 Win=20512 Len=0 TSval=859168 TSecr=5270371"
"892","72.656782","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","41137 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=859168 TSecr=0 WS=16"
"893","72.656802","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","74","ssh > 41137 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5270371 TSecr=859168 WS=16"
"894","72.658220","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","41137 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=859168 TSecr=5270371"
"895","72.670495","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"896","72.672030","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","41137 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=859172 TSecr=5270375"
"897","72.672997","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"898","72.673027","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5270375 TSecr=859172"
"899","72.675200","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","SSHv2","1050","Server: Key Exchange Init"
"900","72.677606","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"901","72.717446","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5270387 TSecr=859173"
"902","72.719314","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"903","72.719331","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5270387 TSecr=859184"
"904","72.721531","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"905","72.726765","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"906","72.729608","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"907","72.735222","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"908","72.773418","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5270401 TSecr=859188"
"909","72.775246","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"910","72.775259","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5270401 TSecr=859198"
"911","72.775424","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","SSHv2","118","Encrypted response packet len=52"
"912","72.777497","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","166","Encrypted request packet len=100"
"913","72.817407","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [ACK] Seq=1948 Ack=926 Win=16720 Len=0 TSval=5270412 TSecr=859198"
"914","75.020808","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","SSHv2","134","Encrypted response packet len=68"
"915","75.023084","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","41137 > ssh [FIN, ACK] Seq=926 Ack=2016 Win=20512 Len=0 TSval=859759 TSecr=5270962"
"916","75.025175","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","TCP","66","ssh > 41137 [FIN, ACK] Seq=2016 Ack=927 Win=16720 Len=0 TSval=5270963 TSecr=859759"
"917","75.026807","23.20.23.147","fe:ff:ff:ff:ff:ff","41137","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","41137 > ssh [ACK] Seq=927 Ack=2017 Win=20512 Len=0 TSval=859760 TSecr=5270963"
"918","75.027512","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","59454 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=859761 TSecr=0 WS=16"
"919","75.027528","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","74","ssh > 59454 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5270964 TSecr=859761 WS=16"
"920","75.028834","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","59454 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=859761 TSecr=5270964"
"921","75.040333","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"922","75.041880","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","59454 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=859764 TSecr=5270967"
"923","75.042558","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"924","75.042593","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5270968 TSecr=859764"
"925","75.044939","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","SSHv2","1050","Server: Key Exchange Init"
"926","75.047308","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"927","75.085452","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5270979 TSecr=859766"
"928","75.087159","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"929","75.087176","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5270979 TSecr=859775"
"930","75.089346","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"931","75.094916","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"932","75.098136","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"933","75.104111","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"934","75.141413","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5270993 TSecr=859780"
"935","75.143085","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"936","75.143096","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5270993 TSecr=859789"
"937","75.143191","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","SSHv2","118","Encrypted response packet len=52"
"938","75.145231","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","166","Encrypted request packet len=100"
"939","75.181423","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [ACK] Seq=1948 Ack=926 Win=16720 Len=0 TSval=5271003 TSecr=859790"
"940","76.466147","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","SSHv2","134","Encrypted response packet len=68"
"941","76.468465","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","59454 > ssh [FIN, ACK] Seq=926 Ack=2016 Win=20512 Len=0 TSval=860121 TSecr=5271324"
"942","76.470613","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","TCP","66","ssh > 59454 [FIN, ACK] Seq=2016 Ack=927 Win=16720 Len=0 TSval=5271325 TSecr=860121"
"943","76.472036","23.20.23.147","fe:ff:ff:ff:ff:ff","59454","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","59454 > ssh [ACK] Seq=927 Ack=2017 Win=20512 Len=0 TSval=860122 TSecr=5271325"
"944","76.473172","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","TCP","74","34468 > ssh [SYN] Seq=0 Win=14600 Len=0 MSS=1460 SACK_PERM=1 TSval=860122 TSecr=0 WS=16"
"945","76.473195","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","TCP","74","ssh > 34468 [SYN, ACK] Seq=0 Ack=1 Win=14480 Len=0 MSS=1460 SACK_PERM=1 TSval=5271325 TSecr=860122 WS=16"
"946","76.474750","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","34468 > ssh [ACK] Seq=1 Ack=1 Win=14608 Len=0 TSval=860122 TSecr=5271325"
"947","76.487138","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","SSHv2","105","Server Protocol: SSH-2.0-OpenSSH_5.9p1 Debian-5ubuntu1\\r"
"948","76.488696","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","34468 > ssh [ACK] Seq=1 Ack=40 Win=14608 Len=0 TSval=860126 TSecr=5271329"
"949","76.490526","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","87","Client Protocol: SSH-2.0-OpenSSH_5.0\\r"
"950","76.490564","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","TCP","66","ssh > 34468 [ACK] Seq=40 Ack=22 Win=14480 Len=0 TSval=5271330 TSecr=860126"
"951","76.493176","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","SSHv2","1050","Server: Key Exchange Init"
"952","76.495695","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","626","Client: Key Exchange Init"
"953","76.533440","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","TCP","66","ssh > 34468 [ACK] Seq=1024 Ack=582 Win=15600 Len=0 TSval=5271341 TSecr=860128"
"954","76.535134","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: Diffie-Hellman GEX Request"
"955","76.535154","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","TCP","66","ssh > 34468 [ACK] Seq=1024 Ack=606 Win=15600 Len=0 TSval=5271341 TSecr=860137"
"956","76.537254","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","SSHv2","218","Server: Diffie-Hellman Key Exchange Reply"
"957","76.542759","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","210","Client: Diffie-Hellman GEX Init"
"958","76.545595","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","SSHv2","786","Server: Diffie-Hellman GEX Reply"
"959","76.551621","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","90","Client: New Keys"
"960","76.589418","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","TCP","66","ssh > 34468 [ACK] Seq=1896 Ack=774 Win=16720 Len=0 TSval=5271355 TSecr=860142"
"961","76.591172","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","SSHv2","118","Encrypted request packet len=52"
"962","76.591187","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","TCP","66","ssh > 34468 [ACK] Seq=1896 Ack=826 Win=16720 Len=0 TSval=5271355 TSecr=860151"
"963","76.591374","10.252.174.188","12:31:38:00:a9:4e","22","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","SSHv2","118","Encrypted response packet len=52"
"964","76.631342","23.20.23.147","fe:ff:ff:ff:ff:ff","34468","10.252.174.188","12:31:38:00:a9:4e","22","TCP","66","34468 > ssh [ACK] Seq=826 Ack=1948 Win=20512 Len=0 TSval=860162 TSecr=5271355"
